,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,opinion_id,text,target,category,polarity,ote_start,ote_stop,ote,entity,attribute,text_cln,text_cln_lm,text_ints,target_seq,POS_tag_lists,POS_int_lists
1842,1842,1842,1842,1843,957145:3:0,"I have also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",Dining Garden,AMBIENCE#GENERAL,positive,105.0,118.0,Dining Garden,AMBIENCE,GENERAL,"['i', 'have', 'also', 'been', 'amazed', 'at', 'all', 'the', 'new', 'additions', 'in', 'the', 'past', 'few', 'years', 'a', 'new', 'jazz', 'bar', 'the', 'most', 'fantastic', 'dining', 'garden', 'the', 'best', 'thin', 'crust', 'pizzas', 'and', 'now', 'a', 'lasagna', 'menu', 'which', 'is', 'to', 'die', 'for', 'these', 'are', 'not', 'your', 'average', 'lasagnas']","['i', 'have', 'also', 'be', 'amaze', 'at', 'all', 'the', 'new', 'additions', 'in', 'the', 'past', 'few', 'years', 'a', 'new', 'jazz', 'bar', 'the', 'most', 'fantastic', 'din', 'garden', 'the', 'best', 'thin', 'crust', 'pizzas', 'and', 'now', 'a', 'lasagna', 'menu', 'which', 'be', 'to', 'die', 'for', 'these', 'be', 'not', 'your', 'average', 'lasagnas']","[6, 8, 133, 3, 96, 30, 34, 2, 120, 1083, 15, 2, 631, 293, 213, 5, 120, 610, 176, 2, 119, 165, 198, 453, 2, 50, 377, 243, 803, 4, 433, 5, 815, 73, 46, 3, 7, 476, 14, 339, 3, 13, 49, 121, 1084]","['din', 'garden']","['LS', 'VBP', 'RB', 'VBN', 'VBN', 'IN', 'PDT', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'NNS', 'DT', 'JJ', 'NN', 'NN', 'DT', 'RBS', 'JJ', 'NN', 'NN', 'DT', 'JJS', 'JJ', 'NN', 'NNS', 'CC', 'RB', 'DT', 'NN', 'NN', 'WDT', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'VBP', 'RB', 'PRP$', 'JJ', 'NNS']","[16, 12, 5, 13, 13, 4, 29, 3, 2, 10, 4, 3, 2, 2, 10, 3, 2, 1, 1, 3, 31, 2, 1, 1, 3, 21, 2, 1, 10, 6, 5, 3, 1, 1, 20, 11, 14, 9, 4, 3, 12, 5, 17, 2, 10]"
1843,1843,1843,1843,1844,957145:3:1,"I have also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",Jazz Bar,AMBIENCE#GENERAL,positive,76.0,84.0,Jazz Bar,AMBIENCE,GENERAL,"['i', 'have', 'also', 'been', 'amazed', 'at', 'all', 'the', 'new', 'additions', 'in', 'the', 'past', 'few', 'years', 'a', 'new', 'jazz', 'bar', 'the', 'most', 'fantastic', 'dining', 'garden', 'the', 'best', 'thin', 'crust', 'pizzas', 'and', 'now', 'a', 'lasagna', 'menu', 'which', 'is', 'to', 'die', 'for', 'these', 'are', 'not', 'your', 'average', 'lasagnas']","['i', 'have', 'also', 'be', 'amaze', 'at', 'all', 'the', 'new', 'additions', 'in', 'the', 'past', 'few', 'years', 'a', 'new', 'jazz', 'bar', 'the', 'most', 'fantastic', 'din', 'garden', 'the', 'best', 'thin', 'crust', 'pizzas', 'and', 'now', 'a', 'lasagna', 'menu', 'which', 'be', 'to', 'die', 'for', 'these', 'be', 'not', 'your', 'average', 'lasagnas']","[6, 8, 133, 3, 96, 30, 34, 2, 120, 1083, 15, 2, 631, 293, 213, 5, 120, 610, 176, 2, 119, 165, 198, 453, 2, 50, 377, 243, 803, 4, 433, 5, 815, 73, 46, 3, 7, 476, 14, 339, 3, 13, 49, 121, 1084]","['jazz', 'bar']","['LS', 'VBP', 'RB', 'VBN', 'VBN', 'IN', 'PDT', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'NNS', 'DT', 'JJ', 'NN', 'NN', 'DT', 'RBS', 'JJ', 'NN', 'NN', 'DT', 'JJS', 'JJ', 'NN', 'NNS', 'CC', 'RB', 'DT', 'NN', 'NN', 'WDT', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'VBP', 'RB', 'PRP$', 'JJ', 'NNS']","[16, 12, 5, 13, 13, 4, 29, 3, 2, 10, 4, 3, 2, 2, 10, 3, 2, 1, 1, 3, 31, 2, 1, 1, 3, 21, 2, 1, 10, 6, 5, 3, 1, 1, 20, 11, 14, 9, 4, 3, 12, 5, 17, 2, 10]"
1844,1844,1844,1844,1845,957145:3:2,"I have also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",Thin Crust Pizzas,FOOD#QUALITY,positive,129.0,146.0,Thin Crust Pizzas,FOOD,QUALITY,"['i', 'have', 'also', 'been', 'amazed', 'at', 'all', 'the', 'new', 'additions', 'in', 'the', 'past', 'few', 'years', 'a', 'new', 'jazz', 'bar', 'the', 'most', 'fantastic', 'dining', 'garden', 'the', 'best', 'thin', 'crust', 'pizzas', 'and', 'now', 'a', 'lasagna', 'menu', 'which', 'is', 'to', 'die', 'for', 'these', 'are', 'not', 'your', 'average', 'lasagnas']","['i', 'have', 'also', 'be', 'amaze', 'at', 'all', 'the', 'new', 'additions', 'in', 'the', 'past', 'few', 'years', 'a', 'new', 'jazz', 'bar', 'the', 'most', 'fantastic', 'din', 'garden', 'the', 'best', 'thin', 'crust', 'pizzas', 'and', 'now', 'a', 'lasagna', 'menu', 'which', 'be', 'to', 'die', 'for', 'these', 'be', 'not', 'your', 'average', 'lasagnas']","[6, 8, 133, 3, 96, 30, 34, 2, 120, 1083, 15, 2, 631, 293, 213, 5, 120, 610, 176, 2, 119, 165, 198, 453, 2, 50, 377, 243, 803, 4, 433, 5, 815, 73, 46, 3, 7, 476, 14, 339, 3, 13, 49, 121, 1084]","['thin', 'crust', 'pizzas']","['LS', 'VBP', 'RB', 'VBN', 'VBN', 'IN', 'PDT', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'NNS', 'DT', 'JJ', 'NN', 'NN', 'DT', 'RBS', 'JJ', 'NN', 'NN', 'DT', 'JJS', 'JJ', 'NN', 'NNS', 'CC', 'RB', 'DT', 'NN', 'NN', 'WDT', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'VBP', 'RB', 'PRP$', 'JJ', 'NNS']","[16, 12, 5, 13, 13, 4, 29, 3, 2, 10, 4, 3, 2, 2, 10, 3, 2, 1, 1, 3, 31, 2, 1, 1, 3, 21, 2, 1, 10, 6, 5, 3, 1, 1, 20, 11, 14, 9, 4, 3, 12, 5, 17, 2, 10]"
1845,1845,1845,1845,1846,957145:3:3,"I have also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",Lasagna Menu,FOOD#QUALITY,positive,158.0,170.0,Lasagna Menu,FOOD,QUALITY,"['i', 'have', 'also', 'been', 'amazed', 'at', 'all', 'the', 'new', 'additions', 'in', 'the', 'past', 'few', 'years', 'a', 'new', 'jazz', 'bar', 'the', 'most', 'fantastic', 'dining', 'garden', 'the', 'best', 'thin', 'crust', 'pizzas', 'and', 'now', 'a', 'lasagna', 'menu', 'which', 'is', 'to', 'die', 'for', 'these', 'are', 'not', 'your', 'average', 'lasagnas']","['i', 'have', 'also', 'be', 'amaze', 'at', 'all', 'the', 'new', 'additions', 'in', 'the', 'past', 'few', 'years', 'a', 'new', 'jazz', 'bar', 'the', 'most', 'fantastic', 'din', 'garden', 'the', 'best', 'thin', 'crust', 'pizzas', 'and', 'now', 'a', 'lasagna', 'menu', 'which', 'be', 'to', 'die', 'for', 'these', 'be', 'not', 'your', 'average', 'lasagnas']","[6, 8, 133, 3, 96, 30, 34, 2, 120, 1083, 15, 2, 631, 293, 213, 5, 120, 610, 176, 2, 119, 165, 198, 453, 2, 50, 377, 243, 803, 4, 433, 5, 815, 73, 46, 3, 7, 476, 14, 339, 3, 13, 49, 121, 1084]","['lasagna', 'menu']","['LS', 'VBP', 'RB', 'VBN', 'VBN', 'IN', 'PDT', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'NNS', 'DT', 'JJ', 'NN', 'NN', 'DT', 'RBS', 'JJ', 'NN', 'NN', 'DT', 'JJS', 'JJ', 'NN', 'NNS', 'CC', 'RB', 'DT', 'NN', 'NN', 'WDT', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'VBP', 'RB', 'PRP$', 'JJ', 'NNS']","[16, 12, 5, 13, 13, 4, 29, 3, 2, 10, 4, 3, 2, 2, 10, 3, 2, 1, 1, 3, 31, 2, 1, 1, 3, 21, 2, 1, 10, 6, 5, 3, 1, 1, 20, 11, 14, 9, 4, 3, 12, 5, 17, 2, 10]"
1846,1846,1846,1846,1847,957145:4:0,I lOVE THIS PLACE!,PLACE,RESTAURANT#GENERAL,positive,12.0,17.0,PLACE,RESTAURANT,GENERAL,"['i', 'love', 'this', 'place']","['i', 'love', 'this', 'place']","[6, 104, 21, 22]",['place'],"['LS', 'NN', 'DT', 'NN']","[16, 1, 3, 1]"
1847,1847,1847,1847,1848,957145:5:0,Keep up the good work guys!,,RESTAURANT#GENERAL,positive,0.0,0.0,0,RESTAURANT,GENERAL,"['keep', 'up', 'the', 'good', 'work', 'guys']","['keep', 'up', 'the', 'good', 'work', 'guy']","[262, 99, 2, 20, 246, 534]",['null'],"['VB', 'RP', 'DT', 'JJ', 'NN', 'NNS']","[9, 23, 3, 2, 1, 10]"
1848,1848,1848,1848,1849,958809:0:0,My girlfiends and I ate at O.G. again last night.,,,,,,,,,"['my', 'girlfiends', 'and', 'i', 'ate', 'at', 'o', 'g', 'again', 'last', 'night']","['my', 'girlfiends', 'and', 'i', 'eat', 'at', 'o', 'g', 'again', 'last', 'night']","[25, 2509, 4, 6, 57, 30, 1434, 2510, 146, 175, 142]",['null'],"['PRP$', 'NNS', 'CC', 'LS', 'VBD', 'IN', 'NN', 'NN', 'RB', 'JJ', 'NN']","[17, 10, 6, 16, 8, 4, 1, 1, 5, 2, 1]"
1849,1849,1849,1849,1850,958809:1:0,I have to say I have never had a disapointing meal here.,meal,FOOD#QUALITY,positive,46.0,50.0,meal,FOOD,QUALITY,"['i', 'have', 'to', 'say', 'i', 'have', 'never', 'had', 'a', 'disapointing', 'meal', 'here']","['i', 'have', 'to', 'say', 'i', 'have', 'never', 'have', 'a', 'disapointing', 'meal', 'here']","[6, 8, 7, 100, 6, 8, 64, 8, 5, 2511, 153, 51]",['meal'],"['LS', 'VBP', 'TO', 'VB', 'LS', 'VBP', 'RB', 'VBN', 'DT', 'VBG', 'NN', 'RB']","[16, 12, 14, 9, 16, 12, 5, 13, 3, 18, 1, 5]"
1850,1850,1850,1850,1851,958809:2:0,We could have made a meal of the yummy dumplings from the dumpling menu.,dumplings,FOOD#QUALITY,positive,39.0,48.0,dumplings,FOOD,QUALITY,"['we', 'could', 'have', 'made', 'a', 'meal', 'of', 'the', 'yummy', 'dumplings', 'from', 'the', 'dumpling', 'menu']","['we', 'could', 'have', 'make', 'a', 'meal', 'of', 'the', 'yummy', 'dumplings', 'from', 'the', 'dumpling', 'menu']","[10, 123, 8, 39, 5, 153, 11, 2, 451, 289, 60, 2, 2512, 73]",['dumplings'],"['PRP', 'MD', 'VB', 'VBN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'VBG', 'NN']","[7, 19, 9, 13, 3, 1, 4, 3, 2, 10, 4, 3, 18, 1]"
1851,1851,1851,1851,1852,958809:3:0,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",BBQ Salmon,FOOD#QUALITY,positive,30.0,40.0,BBQ Salmon,FOOD,QUALITY,"['luckily', 'we', 'saved', 'room', 'for', 'the', 'bbq', 'salmon', 'sea', 'bass', 'and', 'crispy', 'duck']","['luckily', 'we', 'save', 'room', 'for', 'the', 'bbq', 'salmon', 'sea', 'bass', 'and', 'crispy', 'duck']","[1345, 10, 467, 252, 14, 2, 645, 285, 508, 893, 4, 622, 741]","['bbq', 'salmon']","['RB', 'PRP', 'VBD', 'NN', 'IN', 'DT', 'NN', 'NN', 'NN', 'NN', 'CC', 'JJ', 'NN']","[5, 7, 8, 1, 4, 3, 1, 1, 1, 1, 6, 2, 1]"
1852,1852,1852,1852,1853,958809:3:1,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",Sea Bass,FOOD#QUALITY,positive,42.0,50.0,Sea Bass,FOOD,QUALITY,"['luckily', 'we', 'saved', 'room', 'for', 'the', 'bbq', 'salmon', 'sea', 'bass', 'and', 'crispy', 'duck']","['luckily', 'we', 'save', 'room', 'for', 'the', 'bbq', 'salmon', 'sea', 'bass', 'and', 'crispy', 'duck']","[1345, 10, 467, 252, 14, 2, 645, 285, 508, 893, 4, 622, 741]","['sea', 'bass']","['RB', 'PRP', 'VBD', 'NN', 'IN', 'DT', 'NN', 'NN', 'NN', 'NN', 'CC', 'JJ', 'NN']","[5, 7, 8, 1, 4, 3, 1, 1, 1, 1, 6, 2, 1]"
1853,1853,1853,1853,1854,958809:3:2,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",Crispy Duck,FOOD#QUALITY,positive,55.0,66.0,Crispy Duck,FOOD,QUALITY,"['luckily', 'we', 'saved', 'room', 'for', 'the', 'bbq', 'salmon', 'sea', 'bass', 'and', 'crispy', 'duck']","['luckily', 'we', 'save', 'room', 'for', 'the', 'bbq', 'salmon', 'sea', 'bass', 'and', 'crispy', 'duck']","[1345, 10, 467, 252, 14, 2, 645, 285, 508, 893, 4, 622, 741]","['crispy', 'duck']","['RB', 'PRP', 'VBD', 'NN', 'IN', 'DT', 'NN', 'NN', 'NN', 'NN', 'CC', 'JJ', 'NN']","[5, 7, 8, 1, 4, 3, 1, 1, 1, 1, 6, 2, 1]"
1854,1854,1854,1854,1855,958809:4:0,We got a little tipsy from the sake but is not that what Saturday nights with the girlfriends are all about?,,,,,,,,,"['we', 'got', 'a', 'little', 'tipsy', 'from', 'the', 'sake', 'but', 'is', 'not', 'that', 'what', 'saturday', 'nights', 'with', 'the', 'girlfriends', 'are', 'all', 'about']","['we', 'get', 'a', 'little', 'tipsy', 'from', 'the', 'sake', 'but', 'be', 'not', 'that', 'what', 'saturday', 'nights', 'with', 'the', 'girlfriends', 'be', 'all', 'about']","[10, 35, 5, 110, 2513, 60, 2, 239, 18, 3, 13, 24, 76, 445, 851, 23, 2, 962, 3, 34, 63]",['null'],"['PRP', 'VBD', 'DT', 'RB', 'JJ', 'IN', 'DT', 'NN', 'CC', 'VBZ', 'RB', 'IN', 'WP', 'NNP', 'NNS', 'IN', 'DT', 'NNS', 'VBP', 'DT', 'IN']","[7, 8, 3, 5, 2, 4, 3, 1, 6, 11, 5, 4, 25, 30, 10, 4, 3, 10, 12, 3, 4]"
1855,1855,1855,1855,1856,ADLT#8:0:0,Love Al Di La,Al Di La,RESTAURANT#GENERAL,positive,5.0,13.0,Al Di La,RESTAURANT,GENERAL,"['love', 'al', 'di', 'la']","['love', 'al', 'di', 'la']","[104, 1767, 1768, 348]","['al', 'di', 'la']","['NN', 'FW', 'FW', 'FW']","[1, 15, 15, 15]"
1856,1856,1856,1856,1857,ADLT#8:1:0,I recommend this place to everyone.,place,RESTAURANT#GENERAL,positive,17.0,22.0,place,RESTAURANT,GENERAL,"['i', 'recommend', 'this', 'place', 'to', 'everyone']","['i', 'recommend', 'this', 'place', 'to', 'everyone']","[6, 81, 21, 22, 7, 331]",['place'],"['LS', 'VB', 'DT', 'NN', 'TO', 'NN']","[16, 9, 3, 1, 14, 1]"
1857,1857,1857,1857,1858,ADLT#8:2:0,Great food.,food,FOOD#QUALITY,positive,6.0,10.0,food,FOOD,QUALITY,"['great', 'food']","['great', 'food']","[17, 9]",['food'],"['JJ', 'NN']","[2, 1]"
1858,1858,1858,1858,1859,ADLT#2:0:0,One of my favorite places in Brooklyn. ,,RESTAURANT#GENERAL,positive,0.0,0.0,0,RESTAURANT,GENERAL,"['one', 'of', 'my', 'favorite', 'places', 'in', 'brooklyn']","['one', 'of', 'my', 'favorite', 'place', 'in', 'brooklyn']","[53, 11, 25, 192, 22, 15, 474]",['null'],"['CD', 'IN', 'PRP$', 'JJ', 'NNS', 'IN', 'NN']","[22, 4, 17, 2, 10, 4, 1]"
1859,1859,1859,1859,1860,ADLT#2:1:0,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",pastas,FOOD#QUALITY,positive,4.0,10.0,pastas,FOOD,QUALITY,"['the', 'pastas', 'are', 'incredible', 'the', 'risottos', 'particularly', 'the', 'sepia', 'are', 'fantastic', 'and', 'the', 'braised', 'rabbit', 'is', 'amazing']","['the', 'pastas', 'be', 'incredible', 'the', 'risottos', 'particularly', 'the', 'sepia', 'be', 'fantastic', 'and', 'the', 'braise', 'rabbit', 'be', 'amaze']","[2, 579, 3, 410, 2, 1085, 609, 2, 1086, 3, 165, 4, 2, 916, 1087, 3, 96]",['pastas'],"['DT', 'NNS', 'VBP', 'JJ', 'DT', 'NNS', 'RB', 'DT', 'NN', 'VBP', 'JJ', 'CC', 'DT', 'VBN', 'NN', 'VBZ', 'JJ']","[3, 10, 12, 2, 3, 10, 5, 3, 1, 12, 2, 6, 3, 13, 1, 11, 2]"
1860,1860,1860,1860,1861,ADLT#2:1:1,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",risottos,FOOD#QUALITY,positive,31.0,39.0,risottos,FOOD,QUALITY,"['the', 'pastas', 'are', 'incredible', 'the', 'risottos', 'particularly', 'the', 'sepia', 'are', 'fantastic', 'and', 'the', 'braised', 'rabbit', 'is', 'amazing']","['the', 'pastas', 'be', 'incredible', 'the', 'risottos', 'particularly', 'the', 'sepia', 'be', 'fantastic', 'and', 'the', 'braise', 'rabbit', 'be', 'amaze']","[2, 579, 3, 410, 2, 1085, 609, 2, 1086, 3, 165, 4, 2, 916, 1087, 3, 96]",['risottos'],"['DT', 'NNS', 'VBP', 'JJ', 'DT', 'NNS', 'RB', 'DT', 'NN', 'VBP', 'JJ', 'CC', 'DT', 'VBN', 'NN', 'VBZ', 'JJ']","[3, 10, 12, 2, 3, 10, 5, 3, 1, 12, 2, 6, 3, 13, 1, 11, 2]"
1861,1861,1861,1861,1862,ADLT#2:1:2,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",sepia,FOOD#QUALITY,positive,58.0,63.0,sepia,FOOD,QUALITY,"['the', 'pastas', 'are', 'incredible', 'the', 'risottos', 'particularly', 'the', 'sepia', 'are', 'fantastic', 'and', 'the', 'braised', 'rabbit', 'is', 'amazing']","['the', 'pastas', 'be', 'incredible', 'the', 'risottos', 'particularly', 'the', 'sepia', 'be', 'fantastic', 'and', 'the', 'braise', 'rabbit', 'be', 'amaze']","[2, 579, 3, 410, 2, 1085, 609, 2, 1086, 3, 165, 4, 2, 916, 1087, 3, 96]",['sepia'],"['DT', 'NNS', 'VBP', 'JJ', 'DT', 'NNS', 'RB', 'DT', 'NN', 'VBP', 'JJ', 'CC', 'DT', 'VBN', 'NN', 'VBZ', 'JJ']","[3, 10, 12, 2, 3, 10, 5, 3, 1, 12, 2, 6, 3, 13, 1, 11, 2]"
1862,1862,1862,1862,1863,ADLT#2:1:3,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",braised rabbit,FOOD#QUALITY,positive,87.0,101.0,braised rabbit,FOOD,QUALITY,"['the', 'pastas', 'are', 'incredible', 'the', 'risottos', 'particularly', 'the', 'sepia', 'are', 'fantastic', 'and', 'the', 'braised', 'rabbit', 'is', 'amazing']","['the', 'pastas', 'be', 'incredible', 'the', 'risottos', 'particularly', 'the', 'sepia', 'be', 'fantastic', 'and', 'the', 'braise', 'rabbit', 'be', 'amaze']","[2, 579, 3, 410, 2, 1085, 609, 2, 1086, 3, 165, 4, 2, 916, 1087, 3, 96]","['braise', 'rabbit']","['DT', 'NNS', 'VBP', 'JJ', 'DT', 'NNS', 'RB', 'DT', 'NN', 'VBP', 'JJ', 'CC', 'DT', 'VBN', 'NN', 'VBZ', 'JJ']","[3, 10, 12, 2, 3, 10, 5, 3, 1, 12, 2, 6, 3, 13, 1, 11, 2]"
1863,1863,1863,1863,1864,BFC#4:0:0,Overpriced and not tasty ,,FOOD#PRICES,negative,0.0,0.0,0,FOOD,PRICES,"['overpriced', 'and', 'not', 'tasty']","['overprice', 'and', 'not', 'tasty']","[185, 4, 13, 114]",['null'],"['VBN', 'CC', 'RB', 'JJ']","[13, 6, 5, 2]"
1864,1864,1864,1864,1865,BFC#4:0:1,Overpriced and not tasty ,,FOOD#QUALITY,negative,0.0,0.0,0,FOOD,QUALITY,"['overpriced', 'and', 'not', 'tasty']","['overprice', 'and', 'not', 'tasty']","[185, 4, 13, 114]",['null'],"['VBN', 'CC', 'RB', 'JJ']","[13, 6, 5, 2]"
1865,1865,1865,1865,1866,BFC#4:1:0,The food here was mediocre at best. ,food,FOOD#QUALITY,negative,4.0,8.0,food,FOOD,QUALITY,"['the', 'food', 'here', 'was', 'mediocre', 'at', 'best']","['the', 'food', 'here', 'be', 'mediocre', 'at', 'best']","[2, 9, 51, 3, 575, 30, 50]",['food'],"['DT', 'NN', 'RB', 'VBD', 'JJ', 'IN', 'JJS']","[3, 1, 5, 8, 2, 4, 21]"
1866,1866,1866,1866,1867,BFC#4:2:0,It was totally overpriced- fish and chips was about $15.... ,,FOOD#PRICES,negative,0.0,0.0,0,FOOD,PRICES,"['it', 'was', 'totally', 'overpriced', 'fish', 'and', 'chips', 'was', 'about']","['it', 'be', 'totally', 'overprice', 'fish', 'and', 'chip', 'be', 'about']","[12, 3, 421, 185, 116, 4, 611, 3, 63]",['null'],"['PRP', 'VBD', 'RB', 'JJ', 'NN', 'CC', 'NNS', 'VBD', 'IN']","[7, 8, 5, 2, 1, 6, 10, 8, 4]"
1867,1867,1867,1867,1868,BFC#4:2:1,It was totally overpriced- fish and chips was about $15.... ,fish and chips,FOOD#PRICES,negative,27.0,41.0,fish and chips,FOOD,PRICES,"['it', 'was', 'totally', 'overpriced', 'fish', 'and', 'chips', 'was', 'about']","['it', 'be', 'totally', 'overprice', 'fish', 'and', 'chip', 'be', 'about']","[12, 3, 421, 185, 116, 4, 611, 3, 63]","['fish', 'and', 'chip']","['PRP', 'VBD', 'RB', 'JJ', 'NN', 'CC', 'NNS', 'VBD', 'IN']","[7, 8, 5, 2, 1, 6, 10, 8, 4]"
1868,1868,1868,1868,1869,BFC#4:3:0,There are so many other great places to go to eat and drink..... this place is not worth it...,,,,,,,,,"['there', 'are', 'so', 'many', 'other', 'great', 'places', 'to', 'go', 'to', 'eat', 'and', 'drink', 'this', 'place', 'is', 'not', 'worth', 'it']","['there', 'be', 'so', 'many', 'other', 'great', 'place', 'to', 'go', 'to', 'eat', 'and', 'drink', 'this', 'place', 'be', 'not', 'worth', 'it']","[38, 3, 31, 167, 118, 17, 22, 7, 29, 7, 57, 4, 95, 21, 22, 3, 13, 94, 12]",['null'],"['EX', 'VBP', 'RB', 'JJ', 'JJ', 'JJ', 'NNS', 'TO', 'VB', 'TO', 'VB', 'CC', 'VB', 'DT', 'NN', 'VBZ', 'RB', 'JJ', 'PRP']","[27, 12, 5, 2, 2, 2, 10, 14, 9, 14, 9, 6, 9, 3, 1, 11, 5, 2, 7]"
1869,1869,1869,1869,1870,BHD#9:0:0,Tasty Dog!,Dog,FOOD#QUALITY,positive,6.0,9.0,Dog,FOOD,QUALITY,"['tasty', 'dog']","['tasty', 'dog']","[114, 253]",['dog'],"['JJ', 'NN']","[2, 1]"
1870,1870,1870,1870,1871,BHD#9:1:0,"An awesome organic dog, and a conscious eco friendly establishment.",dog,FOOD#QUALITY,positive,19.0,22.0,dog,FOOD,QUALITY,"['an', 'awesome', 'organic', 'dog', 'and', 'a', 'conscious', 'eco', 'friendly', 'establishment']","['an', 'awesome', 'organic', 'dog', 'and', 'a', 'conscious', 'eco', 'friendly', 'establishment']","[58, 413, 1206, 253, 4, 5, 1769, 1770, 102, 591]",['dog'],"['DT', 'JJ', 'JJ', 'NN', 'CC', 'DT', 'JJ', 'NN', 'JJ', 'NN']","[3, 2, 2, 1, 6, 3, 2, 1, 2, 1]"
1871,1871,1871,1871,1872,BHD#9:1:1,"An awesome organic dog, and a conscious eco friendly establishment.",establishment,RESTAURANT#MISCELLANEOUS,positive,53.0,66.0,establishment,RESTAURANT,MISCELLANEOUS,"['an', 'awesome', 'organic', 'dog', 'and', 'a', 'conscious', 'eco', 'friendly', 'establishment']","['an', 'awesome', 'organic', 'dog', 'and', 'a', 'conscious', 'eco', 'friendly', 'establishment']","[58, 413, 1206, 253, 4, 5, 1769, 1770, 102, 591]",['establishment'],"['DT', 'JJ', 'JJ', 'NN', 'CC', 'DT', 'JJ', 'NN', 'JJ', 'NN']","[3, 2, 2, 1, 6, 3, 2, 1, 2, 1]"
1872,1872,1872,1872,1873,BHD#9:2:0,One of the best hot dogs I have ever eaten.,,FOOD#QUALITY,positive,0.0,0.0,0,FOOD,QUALITY,"['one', 'of', 'the', 'best', 'hot', 'dogs', 'i', 'have', 'ever', 'eaten']","['one', 'of', 'the', 'best', 'hot', 'dog', 'i', 'have', 'ever', 'eat']","[53, 11, 2, 50, 186, 253, 6, 8, 144, 57]",['null'],"['CD', 'IN', 'DT', 'JJS', 'JJ', 'NNS', 'LS', 'VBP', 'RB', 'VBN']","[22, 4, 3, 21, 2, 10, 16, 12, 5, 13]"
1873,1873,1873,1873,1874,BHD#9:3:0,cannot wait to go back.,,RESTAURANT#GENERAL,positive,0.0,0.0,0,RESTAURANT,GENERAL,"['cannot', 'wait', 'to', 'go', 'back']","['cannot', 'wait', 'to', 'go', 'back']","[125, 90, 7, 29, 69]",['null'],"['JJ', 'NN', 'TO', 'VB', 'RB']","[2, 1, 14, 9, 5]"
1874,1874,1874,1874,1875,BzG#1:0:0,The Cypriot restaurant has a lot going for it.,Cypriot restaurant,RESTAURANT#GENERAL,positive,4.0,22.0,Cypriot restaurant,RESTAURANT,GENERAL,"['the', 'cypriot', 'restaurant', 'has', 'a', 'lot', 'going', 'for', 'it']","['the', 'cypriot', 'restaurant', 'have', 'a', 'lot', 'go', 'for', 'it']","[2, 1346, 36, 8, 5, 196, 29, 14, 12]","['cypriot', 'restaurant']","['DT', 'JJ', 'NN', 'VBZ', 'DT', 'NN', 'VBG', 'IN', 'PRP']","[3, 2, 1, 11, 3, 1, 18, 4, 7]"
1875,1875,1875,1875,1876,BzG#1:1:0,But the best pork souvlaki I ever had is the main thing.,pork souvlaki,FOOD#QUALITY,positive,13.0,26.0,pork souvlaki,FOOD,QUALITY,"['but', 'the', 'best', 'pork', 'souvlaki', 'i', 'ever', 'had', 'is', 'the', 'main', 'thing']","['but', 'the', 'best', 'pork', 'souvlaki', 'i', 'ever', 'have', 'be', 'the', 'main', 'thing']","[18, 2, 50, 287, 1771, 6, 144, 8, 3, 2, 434, 216]","['pork', 'souvlaki']","['CC', 'DT', 'JJS', 'NN', 'FW', 'FW', 'RB', 'VBD', 'VBZ', 'DT', 'JJ', 'NN']","[6, 3, 21, 1, 15, 15, 5, 8, 11, 3, 2, 1]"
1876,1876,1876,1876,1877,BzG#1:2:0,Trust me.,,,,,,,,,"['trust', 'me']","['trust', 'me']","[955, 86]",['null'],"['VB', 'PRP']","[9, 7]"
